ID;Title;Year;EndYear;Genre;Budget;Gross;FilmingDays;Language;Locations;Countries;Rating;Duration
3138081;H.L.M. Quiproquo;2006;2006;Animation*Short;;;;None;;Switzerland;;
3138082;H.M. Battleship 'Terrible';1897;1897;Documentary*Short;;;;English;;UK;;
3138083;H.M. Kong Frederik IX - 100 r;1999;1999;Documentary;;;;Danish;;Denmark;;
3138084;H.M. Norjan kuninkaan Haakon VII vierailu Suomessa;1928;1928;Documentary*Short;;;;Finnish;Helsinki, Finland*Tuusula, Finland*Kauppatori, Helsinki, Finland	*Presidentinlinna, Helsinki, Finland	*Kaivopuisto, Helsinki, Finland	*Suomenlinna, Helsinki, Finland	*Suomen kansallismuseo, Helsinki, Finland	*Tln pallokentt, Helsinki, Finland	*Kustaanmiekka, Helsinki, Finland;Finland;;
3138085;H.M. Pulham, Esq.;1941;1941;Drama*Romance;;;;English;Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA;USA;7.1;
3138086;H.M. The King Launches H.M.S. Dreadnought;1906;1906;Documentary*Short;;;;English;;UK;;
3138087;H.M. Torpedo Destroyer Albatross;1900;1900;Documentary*Short;;;;English;;UK;;
3138088;H.M.O.;2001;2001;Comedy;;;;English;;USA;;
3138089;H.M.P.;1976;1976;Documentary;;;;English;;UK;6.6;
3138090;H.M.S. Bounty Sails Again!;1962;1962;Documentary*Short;;;;English;Golden Gate Bridge, San Francisco, California, USA*San Francisco Bay, California, USA*Alcatraz Island, San Francisco Bay, California, USA*Coit Tower, San Francisco, California, USA*Burrard Inlet, Vancouver, British Columbia, Canada	*Empress Hotel, Victoria, British Columbia, Canada*Space Needle - 400 Broad Street, Seattle Center, Seattle, Washington, USA*San Francisco, California, USA*Seattle, Washington, USA*Vancouver, British Columbia, Canada*Victoria, British Columbia, Canada;Canada;5.9;8
3138091;H.M.S. Camperdown;1899;1899;Documentary*Short;;;;English;;UK;;
3138092;H.M.S. Crescent Leaving Portsmouth Harbour;1898;1898;Documentary*Short;;;;English;;UK;;
3138093;H.M.S. Crescent Steaming at Full Speed;1898;1898;Documentary*Short;;;;English;;UK;;
3138094;H.M.S. Defiant;1962;1962;Adventure*Drama*History;;;;English*French;Denia, Alicante, Comunidad Valenciana, Spain	*Shepperton Studios, Shepperton, Surrey, England, UK;UK;7.2;
3138095;H.M.S. Goliath in Chinese Waters;1901;1901;Documentary*Short;;;;English;;UK;;
3138096;H.M.S. King Edward VII, the Largest Battleship Afloat: Bluejackets Leaving Work Ashore;1905;1905;Documentary*Short;;;;English;;UK;;
3138097;H.M.S. King Edward VII, the Largest Battleship Afloat: Hauling in Her Picket Boat;1905;1905;Documentary*Short;;;;English;;UK;;
3138098;H.M.S. King Edward VII, the Largest Battleship Afloat: View on Quarterdeck;1905;1905;Documentary*Short;;;;English;;UK;;
3138099;H.M.S. Montagu on the Rocks at Lundy;1906;1906;Documentary*Short;;;;English;;UK;;
3138100;H.M.S. Ocean Preparing for Trial Trip;1899;1899;Documentary*Short;;;;English;;UK;;
3138101;H.M.S. Ophir Leaving England;1901;1901;Documentary*Short;;;;English;;UK;;
3138102;H.M.S. Ophir Steaming Out of Portsmouth Harbour;1901;1901;Documentary*Short;;;;English;;UK;;
3138103;H.M.S. Pinafore;1939;1939;Comedy*Musical;;;;English;;USA;;64
3138105;H.M.S. Pinafore;1972;1972;Comedy*Musical;;;;English;;UK;;
3138106;H.M.S. Pinafore;1973;1973;Comedy*Musical;;;;English;;UK;8.4;
3138109;H.M.S. Pinafore;1982;1982;Comedy*Musical;;;;English;;UK;6.0;
3138110;H.M.S. Pinafore;1997;1997;Comedy*Musical;;;;English;;Australia*New Zealand;8.4;
3138111;H.M.S. Pinafore;2001;2001;Comedy*Musical*Romance;;;;English;;UK;;
3138112;H.M.S. Pinafore;2003;2003;Musical;;;;English;Buxton, Derbyshire, England, UK;UK;;
3138113;H.M.S. Pinafore;2005;2005;Musical;;;;English;Victorian Arts Centre, Melbourne, Victoria, Australia*Buxton, Derbyshire, England, UK;Australia*UK;8.6;
3138114;H.M.S. Pinafore;2005;2005;Musical;;;;;Victorian Arts Centre, Melbourne, Victoria, Australia*Buxton, Derbyshire, England, UK;Australia*UK;;
3138115;H.M.S. Pinafore;2006;2006;Musical;;;;English;;UK;;90
3138116;H.M.S. Powerful Arriving at Portsmouth;1900;1900;Documentary*Short;;;;English;Portsmouth, Hampshire, England, UK;UK;;
3138117;H.M.S. Powerful Arriving in Portsmouth Harbour;1900;1900;Documentary*Short;;;;English;;UK;;
3138118;H.M.S. Powerful at Spithead;1897;1897;Documentary*Short;;;;;Spithead, Hampshire, England, UK;UK;;
3138119;H.M.S. Terrible;1899;1899;Documentary*Short;;;;English;;UK;;
3138120;H.M.S. Terrible in Chinese Waters;1901;1901;Documentary*Short;;;;English;;UK;;
3138121;H.M.S. Terrible's Homecoming: Arrival at Portsmouth;1902;1902;Documentary*Short;;;;English;Portsmouth, Hampshire, England, UK;UK;;
3138122;H.M.S. Terrible's Homecoming: Captain Percy Scott Disembarking;1902;1902;Documentary*Short;;;;English;;UK;;
3138123;H.M.S. Terrible's Homecoming: Pet Deer Brought from China;1902;1902;Documentary*Short;;;;English;;UK;;
3138124;H.M.S. Thunderer;1899;1899;Documentary*Short;;;;English;;UK;;
3138125;H.M.S. Torpedo Boat Destroyer Viper;1901;1901;Documentary*Short;;;;English;;UK;;
3138126;H.M.S. Victory in Collision with the Neptune;1903;1903;Documentary*Short;;;;English;;UK;;
3138127;H.M.S. Victory in Portsmouth Harbour;1901;1901;Documentary*Short;;;;English;Portsmouth, Hampshire, England, UK;UK;;
3138128;H.M.S.: White Coat;2010;2010;Drama;;;8;English;;USA;;
3138131;H.O.;1979;1979;Documentary*Music*Short;;;;Portuguese;;Brazil;8.2;
3138132;H.O.A. Havoc;2013;2013;Comedy;377786;;;English;New Braunfels, Texas, USA;USA;5.0;
3138133;H.O.G.'S Tooth;2011;2011;Action*Drama*Short*War;;;;English;Inglewood, California, USA*Santa Clarita, California, USA;USA;7.7;
3138134;H.O.L.E.: The Disillusionment of Mike and Eva;2002;2002;Drama;47223;;;English;New York City, New York, USA;USA;;
3138135;H.O.M.E.;2014;2014;Drama;;;;English*Spanish;Clinton Diner, Maspeth, Queens, New York City, New York, USA;USA;;
3138136;H.O.M.E. 20th Anniversary;2002;2002;Documentary*Short;;;;English;Chicago, Illinois, USA;USA;;
3138137;H.O.P.E. Was Here;2014;2014;Adventure*Documentary;;;;English;Lima, Peru	*Boston, Massachusetts, USA;USA*Peru;8.3;
3138138;H.O.T. Human Organ Traffic;2009;2009;Documentary;;;;Italian;;Italy;5.6;
3138139;H.O.T.S.;1979;1979;Comedy;;;;English;314 South Plymouth Boulevard - Los Angeles, California, USA;USA;4.2;93
3138141;H.P. hnger paa 'en;1917;1917;Comedy*Short;;;;Danish;;Denmark;;
3138142;H.P. Lovecraft - Ipotesi di un viaggio in Italia;2004;2004;Documentary*Horror*Short;;;;Italian;;Italy;7.0;
3138143;H.P. Lovecraft the Game: Terrible Old Man;2015;2015;Comedy*History*Short;944;;;English;;USA;9.0;
3138144;H.P. Lovecraft Volume 2: Dreams of Cthulhu - The Rough Magik Initiative;2008;2008;Fantasy*Horror;;;;English;;USA;5.6;130
3138145;H.P. Lovecraft's Dunwich Horror and Other Stories;2007;2007;Animation*Horror;;;;Japanese;;Japan;7.0;
3138147;H.P. Lovecraft's the Beast in the Cave;2016;2016;Action*Adventure*Horror*Mystery*Short;;;;English;;USA;;
3138148;H.P. Lovecraft's The Silver Key;2011;2011;Fantasy*Short;;;;;;USA;6.4;
3138149;H.P. Lovecraft's The Terrible Old Man;2007;2007;Animation*Short;;;;English;;USA;6.5;4
3138150;H.P. Thomcraft's Box of Tales;2010;2010;Comedy*Horror*Short;;;;English;;USA;;
3138151;H.R. Giger Revealed;2010;2010;Documentary;80000;;;German*English;Gruyres, Canton Fribourg, Switzerland*New York, USA*Paris, France*Prague, Czech Republic*Zrich, Kanton Zrich, Switzerland;Czech Republic;6.1;
3138152;H.R. Giger's Art in Motion;2010;2010;Animation*Short;;;;;;Czech Republic;7.9;
3138153;H.R. Giger's Sanctuary;2007;2007;Documentary*Short;18889;;;German;Gruyres, Canton Fribourg, Switzerland;Switzerland;8.5;
3138154;H.R. Pufnsnuf;2007;2007;Horror*Short;211;;;English;;Australia;;
3138155;H.R. Pufnstuf;2007;2007;Family;;;;;;;;
3138158;H.R. Pukenshette;2000;2000;Comedy*Short;;;;English;Asbury Park, New Jersey, USA*Howell, New Jersey, USA*Manasquan, New Jersey, USA*Neptune City, New Jersey, USA*Sea Girt, New Jersey, USA;USA;7.0;
3138159;H.R.H. the Prince of Wales;1896;1896;Documentary*Short;;;;English;;UK;;
3138160;H.R.H. The Prince of Wales Decorating the Monument of Champlain and Receiving Addresses of Welcome from the Mayor of Quebec, the Governor General of Canada and Vice President Fairbanks, Representative of the United States;1908;1908;Documentary*Short;;;;English;;USA;;
3138161;H.R.H. the Prince of Wales Talks to Cliff Michelmore and Brian Connell;1969;1969;Talk-Show;;;;English;;UK;;
3138162;H.R.H. The Prince of Wales Viewing the Grand Military Review on the Plains of Abraham, Quebec;1908;1908;Documentary*Short;;;;English;;USA;;
3138163;H.T.'s Black Street Hookers 53;2002;2002;Adult;;;;English;;USA;;
3138164;H.T.P.;2013;2013;Comedy*Short;;;;English;;USA;;
3138165;H.U.D.;2000;2000;Comedy;;;;English;;USA;4.3;
3138167;H.U.G. Story;2010;2010;Comedy*Short;;;;English;;USA;;
3138168;H.U.S.H.;2015;2015;Documentary;;;;English;;USA;;
3138170;H.Y.D.E.;2017;2017;Action*Thriller;;;;;;USA;;
3138171;H00ked;2012;2012;Comedy*Short;;;;English;;USA;;
3138172;H1N1;2011;2011;Action*Horror*Short*Thriller;;;;English;;USA;5.2;
3138173;H1N1 I epistrofi;2009;2009;Documentary;;;;Greek*English;Athens, Greece*London, England, UK*Skyros, Greece;Greece;;49
3138174;H1N1: Our Viruses Have a Future;2010;2010;Documentary;;;;English;;France*Japan;;
3138175;h1Z1;2005;2005;Action;;;;English;;USA;7.8;
3138176;H1Z1;2010;2010;Action*Horror*Short*Thriller;;;;English;;Canada;;
3138177;H1Z1 - Zombie Survival MMO;2015;2015;Horror;9444654;;;English;;USA;;
3138178;H1Z1: Infected;2016;2016;Horror;18889;;;English;Cincinnati, Ohio, USA*Dayton, Ohio, USA*Covington, Kentucky, USA;USA;;120
3138179;H2 oppai mune ran: Kikuchi Eri, Maisaka Yui;1988;1988;Adult;;;;Japanese;;Japan;;
3138180;H20;1981;1981;Short;293;;;Greek;;Greece;;22
3138181;h20;2005;2005;Short;;;;English;;UK;;
3138182;H20 Secrets: J.B. King;2009;2009;Adventure*Documentary*History*Sport;;;;English;;Canada;;
3138184;H24 Ars: Celio Bordin;2015;2015;Documentary;;;;Italian;;Italy;;
3138185;H24: A New Hope;2012;2012;Comedy*Short;702;;;English;Hamilton, Ontario, Canada;Canada;;5
3138186;H270;2014;2014;Sci-Fi*Short;;;;Spanish;;Spain;;
3138187;H2Cosmos;2010;2010;Musical*Short;120;;;Portuguese;Vila do Conde, Portugal;Portugal;6.3;
3138188;H2indO;2012;2012;Action*Adventure*Documentary*Sport;;;;English;;USA*Indonesia;;
3138189;H2mexicO;2014;2014;Adventure*Documentary*Sport;;;;English;;USA*Mexico;;
3138190;H2nO;2011;2011;Short;276;;;Spanish;;Mexico;;
3138191;H2No;2013;2013;Short*Thriller;1039;;;English;Fairfax, Virginia, USA;USA;;
3138192;H2O #2;2007;2007;Fantasy*Short;;;;;;Germany*Italy;;
3138193;H2O;1929;1929;Short;;;;;;USA;7.0;
3138194;H2O;2006;2006;Documentary*Short;;;;Italian;;Italy;;
3138195;H2O;2007;2007;Adult;;;;English;;USA;;126
