ID;Title;Year;EndYear;Genre;Budget;Gross;FilmingDays;Language;Locations;Countries;Rating;Duration
3934330;W starym kinie;2014;2014;Animation*Comedy*Short;;;;Polish;Wejherowo, Pomorskie, Poland	*Warsaw, Mazowieckie, Poland;Poland;;
3934331;W stepie szerokim;2007;2007;Comedy;2489;;;Polish;Gdansk, Pomorskie, Poland;Poland;7.0;92
3934332;W stulecie wielkiej uczonej;1967;1967;Biography*Documentary*Short;;;;Polish;;Poland;;
3934333;W sub eng;2014;2014;Comedy*Short;;;;Italian;;Italy;;
3934334;W sypialni;2012;2012;Drama;;;;Polish;Zeran, Bialoleka, Warsaw, Mazowieckie, Poland*Most Poniatowskiego, Warsaw, Mazowieckie, Poland*Al. Jana Pawla II, Srdmiescie, Warsaw, Mazowieckie, Poland*Plac Na Rozdrozu, Srdmiescie, Warsaw, Mazowieckie, Poland	*Most Grota-Roweckiego, Warsaw, Mazowieckie, Poland*Gdynia, Pomorskie, Poland*Warsaw, Mazowieckie, Poland;Poland;5.5;
3934335;W szponach carskich siepaczy;1919;1919;Short;;;;Polish;;Poland;;
3934336;W szponach sexu;1969;1969;Animation*Short;;;;Polish;;Poland;7.0;
3934337;W te dni przedwiosenne;1975;1975;Drama*War;;;;Polish;Poland;Poland;;
3934338;W the Movie;2009;2009;Fantasy;66113;;;English;Indianapolis, Indiana, USA;USA;5.1;
3934339;W tym miejscu...;1975;1975;Documentary*Short;;;;Polish;;Poland;;
3934340;W ukryciu;2013;2013;Drama*Romance*Thriller*War;;;;Polish;Warsaw, Mazowieckie, Poland*Radom, Mazowieckie, Poland*Walbrzych, Dolnoslaskie, Poland;Poland;5.5;
3934342;W walce o zdrowie;1937;1937;Documentary*Short;;;;Polish;;Poland;;
3934343;W Wilanowie;1905;1905;Drama*Short;;;;Polish;Wilanw, Warsaw, Mazowieckie, Poland;Poland;;
3934344;W Zappatore;2011;2011;Comedy;;;;Italian;Hill of Crosses, Siauliai, Lithuania*Lecce, Apulia, Italy;Italy;6.7;90
3934345;W zatoce bialych niedzwiedzi;1961;1961;Documentary*Short;;;;Polish;;Poland;;
3934346;W zawieszeniu;1987;1987;Drama;;;;Polish;Wroclaw, Dolnoslaskie, Poland;Poland;6.9;
3934347;W zupie wlos;1987;1987;Documentary*Short;;;;Polish;;Poland;;
3934348;W&E Baum - Manufacturing;2013;2013;Short;;;;English;;USA;;
3934350;W'ere on Our Way to Rio;1944;1944;Animation*Comedy*Family*Romance*Short;;;;English;;USA;7.1;
3934351;W*A*L*T*E*R;1984;1984;Comedy*Short;;;;English;20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA;USA;6.4;
3934352;W-A-L-K;2015;2015;Comedy*Drama*Short;;;;English;;Canada;;
3934353;W-PINK II;1986;1986;Adult*Comedy;;;;English;;USA;5.9;
3934354;W-Rhythm;2010;2010;Mystery*Short;;;;Lithuanian;;Lithuania;;
3934357;W.;2013;2013;Drama*Short;;;;English;Dorchester, Boston, Massachusetts, USA*Cambridge, Massachusetts, USA*Beverly, Massachusetts, USA;USA;;
3934358;W. - Witse de film;2014;2014;Crime;;;;Dutch;Veurne, Belgium;Belgium;6.1;
3934360;W. and the Freedom Fighters;2007;2007;Comedy*Short;14167;;;English;Tallahassee, Florida, USA;USA;8.7;15
3934361;W. B. Yeats: A Tribute;1950;1950;Biography*Short;;;;English;;Ireland;;
3934362;W. Gibson - Excentricite amricaine;1902;1902;Comedy*Short;;;;French;;France;;
3934363;W. Kamau Bell: Semi-Promenint Negro;2016;2016;Comedy;;;;English;Brooklyn, New York, USA;USA;6.0;
3934364;W. Preston: The Cloak of Art;2014;2014;Comedy*Short;3511;;;English;Vancouver, British Columbia, Canada;Canada;;
3934365;W. S. Merwin: The Poet's View;2003;2003;Documentary*Short;;;;English;;USA;;
3934366;W. Somerset Maugham's the Bum;2014;2014;Drama*Short;189;;;English;;USA;;
3934367;W.: The Lost Years!;2005;2005;Short;;;;English;Los Angeles, California, USA;USA;6.0;5
3934368;W.A.;2012;2012;Action*Comedy*Sci-Fi*Short;;;;English;;UK;;
3934369;W.A.K.A;2014;2014;Drama;;;;French;;France;8.9;
3934370;W.A.L.;1991;1991;Short;;;;;;Poland;;
3934371;W.A.M: We Are Men;2016;2016;Comedy*Short;;;;English;;Canada;;
3934372;W.A.N.A.D.;2013;2013;Drama*Short;2000;;;German;Berlin, Germany;Germany*USA;;
3934373;W.A.N.D.;2016;2016;Adventure;47223;;;English;Miami, Florida, USA;USA;;
3934374;W.A.R.: Women Against Rape;1987;1987;Drama*Thriller;;;;English;;USA;4.7;90
3934377;W.A.Z.E.;2015;2015;Comedy*Short;94;;;English;;USA;;
3934378;W.B., Blue and the Bean;1989;1989;Action*Crime*Thriller;;;60;English;Arden Villa - 1145 Arden Road, Pasadena, California, USA*Los Angeles, California, USA;USA;4.7;90
3934379;W.C.;1992;1992;Short;;;;French;;Belgium;;10
3934380;W.C.;1998;1998;Comedy;;;;;;Germany;3.6;
3934381;W.C.;2001;2001;Animation*Comedy*Short;;;;;;Spain;;
3934382;W.C.;2005;2005;Comedy;;;;Spanish;;Spain;7.9;80
3934383;W.C.;2007;2007;Drama*Music*Romance;65000;;467;English;County Wicklow, Ireland*Dublin Airport, Dublin, County Dublin, Ireland*Dublin, County Dublin, Ireland*Grafton Street, Dublin, County Dublin, Ireland*St. Stephen's Green, Dublin, County Dublin, Ireland;Ireland;3.7;
3934384;W.C. City;2004;2004;Short;2000;;;Portuguese;;Portugal;;
3934385;W.C. Fields and Me;1976;1976;Biography*Drama;;;;English;Santa Monica Pier, Santa Monica, California, USA*Pasadena, California, USA*RMS Queen Mary - 1126 Queens Highway, Long Beach, California, USA;USA;6.1;
3934386;W.C. Fields: 6 Short Films;2000;2000;Documentary;;;;English;;USA;7.5;
3934387;W.C. Fields: Straight Up;1986;1986;Biography*Documentary;;;;English;;USA;8.3;
3934388;W.C. ovvero la giornata brava di Walter Cino;2005;2005;Adventure*Short;;;;Italian;;Italy;;
3934389;W.E.;2011;2011;Drama*History*Romance;14166981;1928790;118;English*French*Russian;Cap d'Antibes, Antibes, Alpes-Maritimes, France*Debenham House, Addison Road, Holland Park, London, England, UK*French Riviera, Alpes-Maritimes, France*Hughenden Manor, Buckinghamshire, England, UK*Kensington, London, England, UK*London, England, UK*Mayfair, London, England, UK*New York City, New York, USA*Paris, France*Portofino, Genoa, Liguria, Italy*Stoke Park House, Park Road, Stoke Poges, Buckinghamshire, England, UK*Trafalgar Square, St James's, London, England, UK*Villefranche-sur-Mer, Alpes-Maritimes, France*Waterloo, London, England, UK*West Wycombe Park, West Wycombe, Buckinghamshire, England, UK;UK;6.2;
3934390;W.E. UK Premiere Red Carpet Featurette;2012;2012;Short;;;;English;;UK;7.4;
3934392;W.E.B. DuBois: A Biography in Four Voices;1996;1996;Biography*Documentary;;;;English;;USA;6.8;
3934393;W.E.I.R.D. World;1995;1995;Sci-Fi;;;;English;;USA;5.4;89
3934394;W.H. Auden Monologue;1981;1981;Drama;;;;English;;UK;;
3934395;W.H.I.T.E.Y.: The Movie;2009;2009;Comedy*Short;;;;English;;USA;;
3934397;W.I.A. Wounded in Action;1966;1966;Drama*War;;;;English*Tagalog;Philippines;USA;8.6;
3934398;W.I.N.;1973;1973;Family;;;;English;;USA;;
3934399;W.I.N.O.;2013;2013;Comedy;2361;;;English;New Orleans, Louisiana, USA;USA;8.6;
3934401;W.I.S.O.R.;2001;2001;Documentary;;2298;;English;;USA;4.6;
3934402;W.I.T.C.A;2010;2010;Short*Thriller;267;;;English;;New Zealand;;
3934403;W.L Dow, Architect;2013;2013;Documentary;8500;;;English;Sioux Falls, South Dakota, USA;USA;;62
3934404;W.M. Wayne's Honor Flight;2014;2014;Short;;;;English;Seattle, Washington, USA*Washington DC,USA;USA;;
3934405;W.M.D.;2005;2005;Drama*Short;9445;;;English;151 East 81st Street, New York City, New York, USA*Columbia University - Broadway & 116th Street, Manhattan, New York City, New York, USA*Manhattan Center - 311 West 34th Street, Manhattan, New York City, New York, USA*New York City, New York, USA;USA;;10
3934406;W.M.D.;2009;2009;Thriller;;;;English;Berlin, Germany*London, England, UK*Rome, Lazio, Italy*Washington, District of Columbia, USA;UK;6.7;
3934407;W.M.D.;2013;2013;Action*Thriller*War;;;;English;Hollywood, Los Angeles, California, USA;USA;3.3;90
3934408;W.O. Mitchell: Novelist in Hiding;1980;1980;Documentary;;;;English;;Canada;;
3934409;W.O.Man Wife of Man;2010;2010;Drama*Short;;;;English;;USA;;
3934410;W.O.R.M.: Worldwide Organic Replicating Molecule;2007;2007;Horror*Sci-Fi*Short;;;;English;Chicago, Illinois, USA;USA;8.4;28
3934411;W.O.S.;2013;2013;Comedy;21064;;;English;Vancouver, British Columbia, Canada;Canada;;
3934412;W.O.W.1;2009;2009;Action*Comedy*Short*War;;;;English;;UK;;
3934413;W.P. The iPhone Made Movie;2017;2017;Drama;;;;English;West Pittson, Pennsylvania, USA;USA;;
3934414;W.R. - Misterije organizma;1971;1971;Comedy*Drama*Fantasy;;;;Serbo-Croatian*English*Russian*German;New York City, New York, USA*Pennsylvania, USA*Yugoslavia;Yugoslavia*West Germany;6.9;85
3934415;W.R.N.S.;1941;1941;Short;;;;English;;UK;;
3934416;W.R.R.T.;2014;2014;Biography*Documentary*Short;9445;;;English;;USA*Cambodia;;
3934417;W.S. Merwin: To Plant a Tree;2016;2016;Documentary;188893;;;English;Maui, Hawaii, USA*France*New York City, New York, USA;USA;;
3934418;W.S.H.;1994;1994;Drama;;;;English;;UK*Finland;7.5;
3934419;W.S.S. Thriftettes;1918;1918;Animation*Short;;;;;;USA;4.4;
3934420;W.T. F.U.;2010;2010;Comedy*Short;;;;English;;USA;8.6;
3934421;W.T.F.;2007;2007;Adventure*Short;14167;;;English;;USA;;
3934422;W.T.F.;2009;2009;Drama;;;;;;;;
3934424;W.T.F. the short;2006;2006;Comedy*Crime*Short*Thriller;;;;English;;USA;;
3934425;W.U.B.Y.A;2015;2015;Comedy*Short;944;;;English;;USA;;
3934426;W.U.I.P.: Women United in Philanthropy;2015;2015;Biography*Family*Short;9445;;;English;;USA;;
3934427;W.V.S.;1941;1941;Short*War;;;;English;;UK;;
3934428;W.W. and the Dixie Dancekings;1975;1975;Comedy;;;;English;Hollywood, Los Angeles, California, USA*Nashville, Tennessee, USA*New York City, New York, USA*Nolensville, Tennessee, USA;USA;5.9;
3934429;W.W.W.Patagonia G.R;2002;2002;Short;;;;Greek;;Greece;;
3934430;W.Weary and T.Tired;1905;1905;Comedy*Short;;;;English;;UK;;
3934431;W/hole;2013;2013;Drama*Short;;;;English;;USA;;
3934432;W/O;2001;2001;Documentary;;;;Japanese;;Japan;;
3934433;W/O V.Varaprasad;1998;1998;Drama;;;;Telugu;;India;6.3;
3934434;W1W: Super Show;2005;2005;Sport;;;;English;;Canada;;
3934435;w2.0rld;2015;2015;Sci-Fi*Short;;;;French;;France;;
3934436;W2MW: Welcome to My World;2016;2016;Drama*Music;141670;;;Spanish;Guatemala;Guatemala;;
3934437;w4m;2011;2011;Drama*Horror*Short*Thriller;;;;English;;Canada;;
3934438;W4M;2015;2015;Comedy*Short;;;;English;;Canada;;
3934439;W5 Grand Prix Moscow;2015;2015;Short;;;;Russian;;Russia;;
3934441;W: Futatsu no kao wo motsu onnatachi;2015;2015;Mystery;;;;Japanese;;Japan;;
3934442;Wa;2005;2005;Short;;;;English*Spanish;Mexico*San Francisco, California, USA;USA*Mexico;;
3934443;Wa Alayka Ya Habib al-Salam;2012;2012;Documentary;;;;Arabic;;Kuwait;;91
3934444;Wa da al-omr ya waladi;1978;1978;Drama;;;;Arabic;;Egypt;5.2;120
3934445;Wa dong ren;2002;2002;Crime*Drama;;;;Mandarin;;Taiwan;6.5;
3934446;Wa dongzi;2014;2014;Drama*Short;;;;Mandarin;;Taiwan;;
3934447;Wa gui huan shen;1956;1956;Horror;;;;Cantonese;;Hong Kong;;
3934448;Wa Is for Wayang;2011;2011;Comedy*Drama*Musical*Short;;;9;English*Tamil;;Singapore;7.0;
3934449;Wa Islamah;1961;1961;Drama*History*War;;;;Arabic*Italian;Studio Nahas, Guiza, Cairo, Egypt;Egypt*Italy;6.7;97
3934452;Wa Laken She' ma Yabqa;1985;1985;Drama;;;;Arabic;;Egypt;;
3934453;Wa n'wina;2002;2002;Documentary;;;;Sotho*Zulu*English;;South Africa;7.0;
3934454;Wa Pen Shenyuan;1909;1909;Short;;;;Cantonese;;Hong Kong;;
3934455;Wa Quan;2008;2008;Documentary*Short;2734;;;Chinese;;China;;26
3934457;Wa wa bing;1989;1989;Adventure*Comedy;;;;Mandarin*Chinese;Douliu, Taiwan;Taiwan;;85
3934458;Wa wa chang da xi;2002;2002;Drama*Family*Music;;;;Mandarin;;China;;
3934459;Wa wa fu ren;1972;1972;Comedy*Romance;;43996;;Mandarin;;Hong Kong;6.2;
3934460;Wa yu shi de ren;2015;2015;Documentary;;;;Burmese;;Taiwan*Myanmar;6.2;
3934462;Wa.Re.Me.;2006;2006;Drama;;;;Japanese;;Japan;;63
3934463;WA: Too Good to Be True;2014;2014;Comedy*Short;;;;English;;Australia;;
3934464;Waack Revolt: A Dance Film;2013;2013;Comedy*Music*Romance*Short;;;;English;;Canada;;
3934467;Waada;1957;1957;Musical*Romance;;;;Urdu;;Pakistan;;
3934469;Waadey;2012;2012;Animation*Music;10759;;;Urdu;;Pakistan;;
3934470;Waah! Tera Kya Kehna;2002;2002;Comedy;;;;Hindi;;India;3.5;
3934471;WAAhnsinn - Der Wackersdorf-Film;1986;1986;Documentary*Music;;;1;;Burglengenfeld, Bavaria, Germany*Wackersdorf, Bavaria, Germany;West Germany;7.3;
3934473;Waan;1999;1999;Short*Thriller;15000;;;Dutch;Maastricht, Limburg, Netherlands;Netherlands;;23
3934474;Waan;2002;2002;Documentary;;;;Dutch;;Netherlands;;
3934475;Waan;2013;2013;Drama*Short;1000;;;Dutch;The Hague, Zuid-Holland, Netherlands;Netherlands;;
3934476;Waan ji gaak gaak;2000;2000;Drama;;;;Cantonese;;Hong Kong;8.0;
3934477;Waan ying dak gung;1998;1998;Thriller;;;;Cantonese;;Hong Kong;5.5;89
3934478;Waanzin;2012;2012;Short*Thriller;;;;Dutch;Cafe del Mar, Deventer, Netherlands*Burgerweeshuis, Deventer, Netherlands*Brink, Deventer, Netherlands;Netherlands;;
3934479;Waapasi;2013;2013;Drama*Family*Short;;;;Punjabi;;India;;
3934480;Waapsi;1986;1986;Mystery;;;;Hindi;;India;6.1;
3934481;Waar;2013;2013;Action*Drama*Thriller;1613834;2606951;;English*Urdu;Karachi, Sindh, Pakistan	*Rome, Italy	*Islamabad, Pakistan*Istanbul, Turkey*Sawat, Pakistan*Lahore, Pakistan;Pakistan;8.4;
3934482;Waar 2;2017;2017;Action*Thriller;;;;Urdu;London, England, UK*K2, Karakoram Mountain Range, Pakistan;Pakistan;;
3934483;Waar de hemel zong;1954;1954;Adventure*Documentary;;;;Dutch;;Belgium;;
3934484;Waar de pelikaan landt;2015;2015;Drama*Fantasy*Romance*Short;400;;1;Flemish*Greek;Sint-Baafsabdij, Ghent, Flanders, Belgium;Belgium;8.2;
3934485;Waar de vogeltjes hoesten;1974;1974;Fantasy*Musical;;;;Dutch;;Belgium;;
3934486;Waar gaan die mannen heen?;2004;2004;Documentary*Music;26000;;;Dutch;;Netherlands;;60
3934487;Waar Gehakt Wordt;2011;2011;Action*Crime*Short;5000;;;Dutch;'s-Gravenhage, Zuid-Holland, Netherlands;Netherlands;;
3934489;Waar het groeide;1956;1956;Documentary*Drama;;;;Dutch;;Belgium;;
3934490;Waar het kruis staat;1959;1959;Drama;;;;Dutch;;Belgium;;50
3934491;Waar is Charley?;1960;1960;Comedy*Music;;;;Dutch;Brussels, Brussels-Capital, Belgium;Belgium;;180
3934492;Waar is het paard van Sinterklaas?;2007;2007;Family;1622756;2684444;55;Dutch;;Netherlands*Belgium;6.6;
3934493;Waar is iedereen?;1970;1970;Drama*Short;;;;Dutch;;Netherlands;;29
3934494;Waar is mijn jas?;2004;2004;Documentary*Short;;;;Dutch;;Netherlands;7.7;40
3934495;Waar is Shirley?;2011;2011;Family;;;;Dutch;;Netherlands;;
3934496;Waar Wanhoop Bloeit en Galgen Staan;2012;2012;Documentary*Drama*Short;;;;Dutch;;Belgium;;
3934497;Waardenberg & de Jong: Gekkengalerij;1989;1989;Comedy*Documentary;;;;Dutch;De Kleine Komedie, Amsterdam, Noord-Holland, Netherlands;Netherlands;7.5;
3934498;Waardenberg & de Jong: Jool hul;1991;1991;Comedy*Documentary;;;;Dutch;De Kleine Komedie, Amsterdam, Noord-Holland, Netherlands;Netherlands;7.6;
3934499;Waardenberg en de Jong: Bandkaai;1999;1999;Comedy*Documentary;;;;Dutch;Leidse Schouwburg, Leiden, Zuid-Holland, Netherlands;Netherlands;8.4;
3934500;Waardenberg en de Jong: Naggelwauz;1986;1986;Comedy*Documentary;;;;Dutch;Theater de Nobelaer, Etten-Leur, Noord-Brabant, Netherlands;Netherlands;7.4;
3934501;Waardenberg en de Jong: Verzameld werk 1988-2003;2006;2006;Comedy*Documentary;;;;Dutch;Mexico;Netherlands;7.9;
3934502;Waardenberg en de Jong: Waardenberg en de Jong;1994;1994;Comedy*Documentary;;;;Dutch;Schouwburg De Kring, Roosendaal, Noord-Brabant, Netherlands;Netherlands;7.7;
3934503;Waardige vertegenwoordiging;1937;1937;Animation*Short;;;;;;Netherlands*Norway*Germany;6.9;
3934504;Waaris;1988;1988;Drama;;;;Hindi;;India;7.4;
3934505;Waarom lieg je, chrie?;1959;1959;Comedy*Musical;;;;Dutch;;Belgium;;100
3934506;Waarom Srebrenica Moest Vallen;2015;2015;Documentary;;;;Dutch*English*Bosnian*German;;Netherlands;;
3934507;Waarom we 2 OREN hebben en slechts 1 MOND;2012;2012;Documentary*Short;;;;Flemish;;Belgium;;
3934508;Waarom we 2 OREN hebben en slechts 1 MOND: Merel De Vleeschouwer;2015;2015;Documentary*Short;;;;Dutch;Brussels, Belgium;Belgium;;
3934509;Waarover men moet spreken!;1968;1968;Documentary;;;;Dutch;;Belgium;;40
3934510;Waatan;1969;1969;Drama;;;;Hindi;;India;;
3934511;Waati;1995;1995;Drama;;;;Bambara;;France*Mali*Burkina Faso;7.2;
3934512;Wab Test;2014;2014;Horror*Short;;;;;;USA;;
3934513;Wab Test;2014;2014;Horror*Short;;;;;;USA;;
3934514;Wab Test 10-15 v5;2014;2014;Horror;;;;;;;;
3934516;Wab Test Submission;2014;2014;Action;;;;English;;;;
3934517;Waban-aki: People from Where the Sun Rises;2006;2006;Documentary;;;;;;Canada;;
3934518;Wabash Avenue;1950;1950;Musical;1997544;1925765;;English;20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA;USA;6.2;
3934519;Wabash Cannon Ball;1946;1946;Music*Short;;;;English;;USA;;
3934520;Wabbit Hunter;2012;2012;Comedy*Short;;;;English;;USA;;3
3934521;Wabbit Twouble;1941;1941;Animation*Comedy*Family*Short;;;;English;;USA;7.8;
3934522;Wabenaki Braves;2009;2009;Documentary*Short;47223;;;English;;USA;;
3934523;Wabi Sabi;2015;2015;Drama*Family*Short;;;;English;;Singapore;;
3934524;Wabi Sabi;2016;2016;Drama*Family*Romance*Short;9445;;;English*Hindi;;India;;
3934525;Wabi-Sabi;2015;2015;Drama*Mystery*Short*Thriller;901;;;Hungarian;Budapest, Hungary;Hungary;8.4;
3934526;Wabi: Sabi;2015;2015;Drama*Short;;;;English;;USA;;
3934528;Wabishabi;1988;1988;Short;;;;Japanese;;Japan;;
3934529;Wacantognaka;2009;2009;Short;;;;English;;USA;;
3934531;Wachet und singet;1964;1964;Drama;;;;German;;Austria*West Germany;9.2;85
3934532;Wacholder von Leander Augustin;2016;2016;Drama*Short;;;;German;;Austria;;
3934533;Wachsexperimente;1927;1927;Animation*Short;;;;;;Germany;7.2;
3934534;Wacht tot hij opbelt;1981;1981;Drama*Thriller;;;;Dutch;;Belgium;;
3934535;Wachten op Godot;1973;1973;Drama;;;;Dutch;;Belgium;;
3934536;Wachten op Harold;2002;2002;Drama*Short;;;;Dutch;;Netherlands;;10
