ID;Title;Year;EndYear;Genre;Budget;Gross;FilmingDays;Language;Locations;Countries;Rating;Duration
3971148;Y;1992;1992;Drama;;;;Spanish;;Colombia;6.6;
3971149;Y;2000;2000;Short;7620;;;;;UK;4.5;
3971152;y;2014;2014;Short;35;;;English;Bournemouth, Dorset, England, UK;UK;;
3971153;Y;2016;2016;Drama*Short;;;;French;;France;;
3971154;y;2016;2016;Thriller;;;;Malayalam;;India;;
3971155;Y - DCNXTR;2016;2016;Music*Short;;;;;;;;
3971156;Y a des jours;2000;2000;Comedy*Short;;;;French;;France;;
3971157;Y a des limites;2014;2014;Comedy;;;;French;;France;;
3971158;Y a Dios que me perdone!;2016;2016;Drama;;;;Spanish;;Dominican Republic;;
3971159;Y a du Coeur Au Programme;1972;1972;Documentary*Short;;;;English*French;;Canada;;
3971160;Y a du foutage de gueule dans l'air;1996;1996;Comedy*Short;;;;French;;France;4.3;19
3971161;Y a pas de lzard;1995;1995;Drama;;;;French;;Belgium*France;;92
3971162;Y a pas de lzard;2015;2015;Short;;;;French;Lyon, France;France;;
3971163;Y a pas moyen de dormir;1909;1909;Comedy*Short;;;;French;;France;;
3971164;Y a tellement de pays pour aller;1983;1983;Documentary;;;;French;;France;;
3971165;Y a-t-il un Franais dans la salle?;1982;1982;Comedy*Crime;;;;French;Assemble Nationale, Paris 7, Paris, France	*Nanterre, Hauts-de-Seine, France	*Palais-Royal, Place du Palais Royal, Paris 1, Paris, France	*Grand Canal, Venice, Veneto, Italy*Santa Maria della Salute, Venice, Veneto, Italy;France;5.9;
3971166;Y a-t-il un pirate sur l'antenne?;1983;1983;Comedy;;;;French;Antibes, Alpes-Maritimes, France*Paris, France*Villeneuve-les-Avignon, Gard, France;France;2.9;
3971167;Y a-t-il un terroriste dans l'avion?;2003;2003;Documentary*Short;;;;French;Benin*New York, USA*Paris, France*Philadelphia, Pennsylvania, USA;France;;
3971168;Y a-t-il une htesse dans l'Avion?;2015;2015;Comedy*Short;;;;French;;;;
3971169;Y a-t-il une vierge encore vivante?;2015;2015;Fantasy*Short;;;;French;;France;;
3971170;Y afuera est lloviendo;2000;2000;Drama*Short;;;;Spanish;Argentina;Argentina;;2
3971171;Y al Tercer Da;2013;2013;Comedy*Short;2550;;;Spanish;Asuncin, Paraguay;Paraguay;;
3971173;Y aqui seguimos... Tsacaa 'tyaya;2010;2010;Short;;;;Spanish;Mexico;Mexico;;
3971174;Y aqu no pas nada;1991;1991;Comedy*Short;;;;Spanish;Madrid, Spain;Spain;;14
3971176;Y Chwarelwr;1935;1935;Drama;;;;Welsh;;UK;;
3971177;Y comieron felices;2012;2012;Comedy*Drama*Short;;;;Spanish;Catalunya, Spain;Spain;;5
3971178;Y cre en el nombre del padre;1993;1993;Drama*Short;;;;Spanish;;Spain;;
3971179;Y cuaaando?;2006;2006;Comedy*Short;;;;Spanish;;Spain;;
3971180;Y de postre, qu;2009;2009;Comedy*Short;3000;;;Spanish;;Spain;;
3971181;Y de pronto, despert;2014;2014;Drama*Short;10000;;;Spanish;;Spain;;
3971182;Y decirte alguna estupidez, por ejemplo, te quiero;2000;2000;Comedy*Romance;;924057;;Spanish;;Spain;4.2;
3971183;Y del sabor fugaz de la fresa;1969;1969;Documentary*Short;;;;;;Spain;;
3971184;Y del seguro... lbranos Seor!;1983;1983;Comedy;;;;Spanish;Hospital de Mstoles, Mstoles, Madrid, Spain;Spain;5.5;
3971185;Y Delyn;2001;2001;Drama;;;;Welsh;;UK;;
3971187;Y Dios cre al hombre;2016;2016;Comedy*Short;;;;Spanish;;Mexico;;
3971188;Y Dios la llam Tierra;1961;1961;Drama*History;;;;Spanish;Mexico;Mexico;;
3971189;Y Dios quiso;2010;2010;Short;;;;Spanish;Mexico;Mexico;;
3971190;Y el cine lleg;1992;1992;Documentary*Short;;;;Spanish;Mexico;Mexico;;
3971191;Y el cine marcha. Una historia del cine al servicio de los Derechos Humanos;2008;2008;Documentary;;;;Spanish;;Spain;;58
3971193;Y el resto es sueo;1974;1974;Short;;;;;;Spain;;
3971194;Y el ro sigue corriendo;2010;2010;Documentary;;;;Spanish;Acapulco, Guerrero, Mexico;Mexico;;
3971195;Y el viento se interpuso;2009;2009;Drama*Short;;;;Spanish;;Argentina;;10
3971196;Y en el principio era gallina;1996;1996;Animation*Short;;;;Spanish;Mexico;Mexico;;
3971197;Y es bello vivir;2002;2002;Documentary*Short;;;;Spanish;;Cuba;;
3971198;Y este pulque quien lo pidio;2002;2002;Documentary*Short;;;;Spanish;Mexico;Mexico;;
3971199;Y faut s'marier;1934;1934;Documentary*Short;;;;French;;France;;
3971200;Y febril la mirada;1992;1992;Short;;;;Spanish;;Chile;;
3971201;Y flippe ton vieux;1982;1982;Comedy;;;;French;;France;;84
3971202;Y fue un despertar;2005;2005;Documentary*Short;;;;Spanish;;Cuba;;
3971203;Y hembra es el alma ma;1994;1994;Documentary*Short;;;;Spanish;;Cuba;;
3971204;Y is for Yours;2017;2017;Short*Thriller;59;;;English;;;;
3971205;Y ja Mirri;2004;2004;Documentary*Short;;;;Finnish;;Finland;;
3971206;Y la muerte lo segua;2012;2012;Adventure*Horror*Short*Western;50000;;72;Spanish;Mini Hollywood, Tabernas, Almera, Andaluca, Spain*El Campello, Alicante, Comunidad Valenciana, Spain;Spain;7.0;
3971209;Y Lleill;2005;2005;Drama;70338;;;Welsh;Blaenau Ffestiniog, Gwynedd, Wales, UK*North Wales, Wales, UK;UK;;88
3971210;Y Llyfrgell;2016;2016;Thriller;;;;Welsh;Aberystwyth, Cardigan, Wales, UK;UK;7.7;
3971211;Y los aos Ban;2001;2001;Documentary*Short;;;;Spanish;Mexico;Mexico;;
3971212;Y luego habia...;2005;2005;Drama*Short;;;;Spanish;Mexico;Mexico;;
3971213;Y Mabinogi;2003;2003;Adventure*Animation*Family*Fantasy;;;;English*Welsh;;UK;5.7;90
3971215;Y maana Navidad;2015;2015;Short;;;;Spanish;;Spain;;
3971216;Y maana... un da cualquiera;1971;1971;Short;;;;;;Spain;;
3971217;Y me gasto la vida;2002;2002;Documentary*Short;;;;Spanish;;Cuba;;38
3971219;Y me odi;2015;2015;Short;;;;Spanish;;Argentina;;
3971220;Y movie;2014;2014;Comedy*Short*Thriller;137;;;Tamil;;India;7.5;
3971221;Y Murcia tuvo a Salzillo;1969;1969;Short;;;;;;Spain;;
3971222;Y nada ms;2005;2005;Drama*Short;33056;;;Spanish*English;Venice Beach, Venice, Los Angeles, California, USA;USA;8.1;17
3971223;Y no llevaste luto por m: El Cordobs;2013;2013;Documentary;250000;;;Spanish;;Spain;;
3971224;Y no me salud;2009;2009;Short;;;;Spanish;Mexico;Mexico;;
3971225;Y no pienso parar;2003;2003;Documentary*Short;;;;Spanish;Mexico;Mexico;;
3971226;Y no se casaron y no tuvieron hijos y no fueron felices;1989;1989;Comedy*Short;;;;Spanish;;Venezuela;;
3971227;Y Not;2008;2008;Comedy*Drama*Short;7821;;;English;Dayton, Ohio, USA;USA;;
3971228;Y NOT Self HI;2016;2016;Documentary*Short;687;;;Hindi;Assam, India;India;;25
3971229;Y Not?;2004;2004;Drama*Short;7556;;;Hindi;;India;6.0;
3971230;Y otro ao, perdices;2013;2013;Comedy*Drama*Family*Short;;;;Spanish;;Spain;7.4;
3971231;Y pensar que podemos;1968;1968;Short;;;;Spanish;Mexico;Mexico;;
3971233;Y por que no?;1984;1984;Drama*Short;;;;Spanish;Mexico;Mexico;;
3971234;Y puro como un nio;1988;1988;Animation*Short;;;;Spanish;;Cuba;;
3971235;Y que cumplas muchos ms;2007;2007;Short;;;;Spanish;;Spain;5.6;14
3971236;Y que?;2010;2010;Documentary*Short;;;;Spanish;;Argentina;9.1;
3971237;Y qu patatn y qu patatn;1971;1971;Comedy;;;;Spanish;Buenos Aires, Federal District, Argentina;Argentina;6.1;
3971238;Y Santa hablo!;1984;1984;History*Short;;;;Spanish;Mexico;Mexico;;
3971239;Y Sci Fi;2012;2012;Horror*Sci-Fi*Short*Thriller;;;;English;;UK;;
3971240;Y se hizo justicia 2;1998;1998;Action*Drama;;;;Spanish;;Mexico;;90
3971241;Y se hizo marino;1983;1983;Documentary*Short;;;;Spanish;Mexico;Mexico;;
3971242;Y se le hizo a Pancho;2004;2004;Comedy;;;;Spanish;Mexico;Mexico;;
3971243;Y si cae aqu?;2011;2011;Comedy*Short;;;;Spanish;Catalunya, Spain;Spain;;6
3971244;Y si ella volviera;1957;1957;Drama;;;;Spanish;Cuba;Mexico*Cuba;7.1;
3971245;Y si eres mujer;1984;1984;Animation*Documentary*Short;;;;Spanish;Mexico;Mexico;;
3971247;Y si fuera tu hermano?;2012;2012;Drama*Short;2000;;;Spanish;;Spain;;
3971248;Y si no es maana;2013;2013;Drama*Short;;;;Spanish;Buenos Aires, Federal District, Argentina;Argentina;;
3971249;Y si no est aqu, dnde est?;2007;2007;Drama*Short;6000;;;Spanish;;Spain;;3
3971250;Y si soy gay guey?;2003;2003;Documentary*Short;;;;Spanish;Mexico;Mexico;;
3971251;Y Si Te Digo Que Eres Tu?;2015;2015;Documentary*Short;;;;Spanish;;Spain;;
3971252;Y si te vi, no me acuerdo;1999;1999;Drama;;;;Spanish;;Peru*Germany;6.1;110
3971253;Y sigue la marcha andando;1998;1998;Documentary*Short;;;;Spanish;Mexico;Mexico;;
3971254;Y Sigue Pasando;2010;2010;Drama*Short*Thriller;138;;;Spanish;Mexico;Mexico;;
3971256;Y sin embargo al principio o acaso al final;2010;2010;Short;;;;Spanish;;Argentina;;10
3971257;Y sin embargo se mueve;2016;2016;Documentary;12000;;;Spanish;;Spain;;
3971258;Y sin embargo, es hermosa;2012;2012;Drama*Family*Short;;;;Spanish;;Mexico;;
3971259;Y soar;2014;2014;Drama*Short;100;;;Spanish;;Spain;;
3971261;Y Streic a fi;2015;2015;Drama;;;;Welsh;;UK;;
3971262;Y Syrcas;2013;2013;Drama;;;;Welsh;Ceredigion, Wales, UK;UK;5.9;
3971263;Y Tambin Gaelle;2011;2011;Documentary*Drama*History;;;;Spanish;;Spain*Haiti;;
3971264;Y Te Pienso;2016;2016;Musical*Short;42501;;;English;;Puerto Rico;;
3971265;Y todava el sueo;1998;1998;Documentary*Short;;;;Spanish;;Cuba;;
3971266;Y todo lo dems tambin;2006;2006;Documentary;;;;Spanish;;Spain;;90
3971267;Y todo va bien;2008;2008;Short;;;;Spanish;;Spain;;16
3971268;Y Tu Mama Tambien;2012;2012;Drama*Short;;;;English;;USA;8.1;
3971269;Y tu mam tambin;2001;2001;Adventure*Comedy*Drama*Romance;1888931;15467273;;Spanish;Tepelmeme Villa de Morelos, Oaxaca, Mexico	*Wings, Paseo de la Reforma No. 108, Col. Jurez, Del. Cuauhtemoc, Mexico City, Mexico	*Hotel Guelaguetza, Rayn 215, Centro, 68000, Oaxaca de Jurez	*Huatulco, Oaxaca, Mexico*Mexico City, Distrito Federal, Mexico*Mexico*Puerto Escondido, Oaxaca, Mexico;Mexico;7.7;
3971270;Y tu mam... tambin es narca;2003;2003;Action;;;;Spanish;Mexico;Mexico;5.9;90
3971271;Y Tu Nana Tambien;2008;2008;Comedy*Sci-Fi*Short;33;;;English;Glendale, California, USA;USA;;
3971272;Y tu toaster tambin;2005;2005;Comedy*Short;5242;;47;English;Claremont, California, USA;USA;7.5;18
3971273;Y tuvieron piedad;1976;1976;Documentary*Short;;;;Spanish;Mexico;Mexico;;11
3971274;Y t no ests aqu...;2014;2014;Drama*Short;100;;;Spanish;;Spain;;
3971275;Y t, que onda?;1990;1990;Documentary;;;;Spanish;Mexico;Mexico;;90
3971277;Y t, qu haces?;1937;1937;Short;;;;;;Spain;;
3971278;Y t.. quin eres?;1990;1990;Drama;;;;Spanish;Coyoacn, Mexico City, Distrito Federal, Mexico;Mexico;;
3971279;Y un da nos llevar;2002;2002;Short;;;;Spanish;;Argentina;;16
3971280;Y uno para todos;2007;2007;Comedy*Short;94;;;Spanish;;Argentina;;
3971281;Y usted... De qu se re?;2000;2000;Documentary;;;;Spanish;;Spain;;
3971283;Y vivieron felices para siempre;2007;2007;Short;;;;Spanish;Mexico;Mexico;;
3971284;Y viviremos felices;1990;1990;Drama*Short;;;;Spanish;Mexico;Mexico;;27
3971285;Y voir, identit;2003;2003;Documentary*Short;;;;French;;France;;10
3971286;Y volver...;2010;2010;Action*Horror*Short*Thriller;;;;Spanish;Guanajuato, Mexico;Mexico;7.2;
3971287;Y vos, qu penss?;2010;2010;Short;;;;Spanish;Murcia, Spain;Spain;;
3971288;Y vante mis ojos;2003;2003;Documentary*Music*Short;;;;Spanish;Segovia, Castilla y Len, Spain*Leon, Spain;Spain;;
3971289;Y Yo Momma Tambien;2007;2007;Comedy*Short;;;;English;;USA;;
3971290;Y yo que la quiero tanto;1987;1987;Short;;;;Spanish;;Mexico;;
3971291;Y yo slo estoy aqu de paso para decirte que;2015;2015;Documentary;;;;Spanish;Barcelona, Barcelona, Catalonia, Spain;Spain;;
3971292;Y Yoga Movie;2008;2008;Documentary*War;;;;English;China*Hawaii, USA*Iraq*Los Angeles, California, USA*New York, USA*Thailand;USA;8.6;
3971293;Y'a d'la joie!... Et d'l'amour;1997;1997;Comedy*Musical;;;;French;;France;;120
3971295;Y'a erreur;1933;1933;Comedy;;;;French;;France;;
3971296;Y'a paaas de mthode;1998;1998;Animation*Comedy;;;;French;;France;;
3971297;Y'a pas d'ge pour s'aimer;2001;2001;Comedy;;;;French;;Belgium*France;5.5;
3971299;Y'a pire ailleurs;2011;2011;Documentary;;;;French;;France;;92
3971300;Y'a plus d'enfants;1918;1918;Short;;;;French;;France;;
3971301;Y'a qu' pas baiser;1971;1971;Short;;;;French;;France;7.0;17
3971302;Y'a rien de sacr;2003;2003;Documentary;;;;English*French;;Canada;;
3971303;Y'a toujours moyen de moyenner!;1973;1973;Comedy;;;26;French;Montral, Qubec, Canada;Canada;4.3;
3971305;Y'all Come;1975;1975;Adult;;;;English;;USA;;
3971306;Y'all Come! The Hell Hole Swamp Festival;2002;2002;Documentary*Short;2833;;;English;Jamestown, South Carolina, USA;USA;;23:00
3971307;Y'aura t'il de la neige  Nol?;1996;1996;Drama;;10187;;French;;France;7.1;
3971308;Y'en a pas deux comme Anglique;1931;1931;Comedy;;;;French;;France;;
3971309;Y'en aura pas de facile;2010;2010;Comedy;;495787;;French;Montral, Qubec, Canada;Canada;5.9;94
3971310;Y's Guys;2012;2012;Comedy*Drama*Short;;;;English;;USA;;
3971311;Y's: Legacy;1989;1989;Adventure*Animation*Fantasy;;;;Japanese;;Japan;;
3971312;Y'Styln;2015;2015;Romance;;;;English;;Australia;;
3971313;Y, ahora, una de ladrones;1936;1936;Comedy*Short;;;;Spanish;;Spain;;
3971314;Y-Love;2012;2012;Documentary;;;;English;;USA;;
3971316;Y-ning?;2010;2010;Documentary*Music*Short;;;;English;;Trinidad and Tobago;;
3971317;Y.;2009;2009;Music;;;;Spanish;;Spain;;
3971318;Y. O. P.;2013;2013;Horror*Thriller;736;;;Russian*Yakut;;Russia;;
3971319;Y... donde est el policleto?;2000;2000;Comedy;;;;Spanish;Mexico;Mexico;;85
3971322;Y... Quin mat al mayordomo?;2012;2012;Comedy*Crime;2642;;;Spanish;Uruguay*Capital Federal, Buenos Aires, Federal District, Argentina;Argentina;7.7;
3971324;Y.K.AN.;2016;2016;Comedy*Short;1500;;;Greek;Nicosia, Cyprus;Cyprus;;
3971325;Y.M. Maisuria vs. Charlie Dobson;2009;2009;Action*Short;;;;English;;UK;;
3971326;Y.M.C.A. On Wheels;1942;1942;Documentary*Short;;;;English;;UK;;
3971328;Y.M.I. Yeh Mera India;2008;2008;Crime*Drama*Thriller;412309;;;Hindi*Marathi*English;Mumbai, Maharashtra, India;India;7.8;
3971329;Y.M.O. NHK;2011;2011;Music*Talk-Show;;;;Japanese;;Japan;;
3971331;Y.O.L.O.;2013;2013;Comedy*Short;94;;;English;Phoenix, Arizona, USA;USA;;7
3971332;Y.O.L.O. Therapy;2012;2012;Drama*Short;;;;English;;UK;;42
3971333;Y/Our Music;2014;2014;Documentary*Music;84405;;;Thai;Bangkok, Thailand*Isan district, Thailand;Thailand*UK;8.3;
3971334;Y2 the Game;2001;2001;Action*Short;;;;French;Marseille, Bouches-du-Rhne, France;France;;6
3971335;Y2Gay;2011;2011;Comedy*Short;;;;English;;Australia;6.2;
3971337;Y2K;1998;1998;Short;;;;English;;USA;5.1;
3971338;Y2K;1999;1999;Action*Thriller*Sci-Fi;;;25;English;Vancouver, British Columbia, Canada*USA*Vancouver International Airport, Sea Island, Richmond, British Columbia, Canada;Canada*USA;3.2;104
3971339;Y2K;1999;1999;Action*Thriller*Sci-Fi;;;;;Vancouver, British Columbia, Canada*USA*Vancouver International Airport, Sea Island, Richmond, British Columbia, Canada;Canada*USA;;
3971340;Y2K;2006;2006;Comedy*Short;;;;English;Pittsburgh, Pennsylvania, USA;USA;;
3971341;Y2K;2013;2013;Drama*Short;;;;English;;New Zealand;;
3971342;Y2K;2014;2014;Drama*Family*Short;;;;English;;Australia;;
3971343;Y2K;2016;2016;Comedy*Short;;;;English;;USA;;
3971344;Y2K Family Survival Guide;1998;1998;Documentary;;;;English;;USA;5.0;
3971345;Y2K Live;2000;2000;Music*Short;236;;;English;Old Saybrook, Connecticut, USA;USA;;
3971346;Y2K Millennium Bug 2000;1994;1994;Drama*Short;3170;;;English;South Bank, Brisbane, Queensland, Australia;Australia;;
3971347;Y2K Millennium Meltdown: The Silent Bomb;2000;2000;Documentary;;;;English;;USA;;
3971348;Y2k14;2014;2014;Biography*Short;705;;;English;;Australia;;
3971349;Y2K: Shutdown Detected;1999;1999;Sci-Fi*Short;2267;;;English;;USA;4.6;
3971351;Y2K: The Winter of Our Disconnect;1999;1999;Documentary;;;;English;Baltimore, Maryland, USA*St. Helens, Oregon, USA;USA;7.4;
3971352;Y2K: Year to Kill;1999;1999;Action*Thriller;;;;English;Burbank, California, USA*Spokane, Washington, USA;USA;2.5;98
3971353;Y2o;2013;2013;Music*Romance*Short;;;;French;;Canada;;
3971354;Y3Llow;2011;2011;Comedy*Drama*Short;;;;English;;UK;;
3971356;Y: The Last Man;2011;2011;Drama*Short;;;;English;Brooklyn, New York City, New York, USA*Dix Hills, Long Island, New York, USA*Freehold, New Jersey, USA*Robert Moses State Park, Long Island, New York, USA;USA;8.1;31
3971358;Y: The Last Man Rising;2012;2012;Action*Sci-Fi*Short;61390;;;English;;USA;6.2;
3971359;Y=4x+B;2016;2016;Comedy*Drama*Family*Short;;;;English;;USA;;
3971360;Y?: Addictive Daughter;2016;2016;Documentary;;;;English;;UK;;
3971361;Ya;2009;2009;Drama;;;;Russian;;Russia;6.4;
3971363;Ya - aktrisa;1980;1980;Biography*Drama*History;;;;Russian;;Soviet Union;7.7;
3971364;Ya - chernomorets!;1944;1944;Drama*War;;;;Russian;;;;
3971365;Ya - evraziets;1993;1993;Documentary*Short;;;;Russian;;Kazakhstan;;
3971366;Ya - Khortitsa;1981;1981;Drama*War;;;;Russian;;Soviet Union;;
3971367;Ya - Russkiy soldat;1995;1995;Drama*Romance;;;;Russian;;Russia;6.6;
3971368;YA 12;1998;1998;Adult;;;;English;;USA;7.0;
3971369;YA 19;2000;2000;Adult;;;;English;;USA;;
3971370;YA 21;2000;2000;Adult;;;;English;;USA;;
3971373;Ya ana ya khalty;2005;2005;Comedy;234710;521577;;Arabic;;Egypt;4.6;90
3971374;Ya Azizi Kollena Lusous;1989;1989;Comedy*Romance;;;;Arabic;;Egypt;5.9;
3971375;Ya ba yu xin niang;1971;1971;Drama*Romance;;49150;;Mandarin;Taiwan;Hong Kong;;80
3971376;Ya basta!;2010;2010;Comedy*Short;;;;French;;France;;11
3971377;Ya ben, ya o!;1961;1961;Drama*Romance;;;;Turkish;;Turkey;;
3971378;Ya bolshe ne budu;1976;1976;Comedy*Family*Fantasy*Musical;;;;Russian;;Soviet Union;;
3971379;Ya bon les blancs;1988;1988;Comedy*Drama;;;;French;Agadir, Morocco*Ayoune, Morocco*Tiznit, Morocco;Spain*Italy*France;6.4;98
3971380;Ya budu pomnit;2010;2010;Drama*War;;;;Russian;;Russia;7.0;
3971381;Ya budu ryadom;2012;2012;Drama;;;;Russian;;Russia*Ukraine;7.1;
3971382;Ya budu zhdat...;1979;1979;Drama;;;;Russian;;Soviet Union;;
3971383;Ya budu zhit!;2009;2009;Drama;;;;Russian;;Russia;;
3971384;Ya byl sputnikom solntsa;1959;1959;Sci-Fi;;;;Russian;;Soviet Union;5.6;
3971385;Ya byl zdes;2012;2012;Adventure*Drama*Fantasy*Short;;;;Russian;;Russia;;
3971386;Ya Ching;1972;1972;Short;;;;Spanish;;Mexico;;
3971387;Ya dang zhi zi;2013;2013;Documentary;;;;Mandarin;;China;;
3971388;Ya dumal, ty budesh vsegda;2013;2013;Drama;;;;Russian;;;;
3971389;Ya dumal: ya - Adam... ili Dolgaya doroga v Gogezhu;2013;2013;Biography;;;;Russian;;Russia;;
3971390;Ya ego nevesta;1969;1969;Drama;;;;Russian;;Soviet Union;;
3971391;Ya es Navidad;2011;2011;Musical*Short;;;;Spanish;;Spain;;
3971392;Ya es tiempo de violencia;1969;1969;Documentary*Short;;;;Spanish;;Argentina;6.1;
3971393;Ya est Lito;2005;2005;Short;;;;Spanish;Argentina;Argentina;;6
3971394;Ya ests grandecito;2008;2008;Short;;;;Spanish;Mexico;Mexico;;
3971395;Ya ey nravlyus;1985;1985;Drama*Romance;;;;Russian;;Soviet Union;;
3971396;Ya Fei yu Ya Ji;1992;1992;Comedy;;;;Cantonese;;Hong Kong;6.8;
3971397;Ya Gol Gol Dabyatla;2012;2012;Family;;;;Marathi;;India;;
3971398;Ya gotov prinyat vyzov;1983;1983;Musical*Romance;;;;Russian;;Soviet Union;;
3971399;Ya Gotta Believe;1982;1982;Documentary;;;;English;;USA;;
3971400;Ya Gotta Have Faith;2002;2002;Comedy*Short;;;;English;Longueville, Sydney, Australia	*Lane Cove, New South Wales, Australia;Australia;;
3971402;Ya hai er;2016;2016;Drama;;;;Chinese;;;;
3971403;Ya Halawaat al-Hubb;1952;1952;Musical;;;;Arabic;;Egypt;;105
3971404;Ya idu iskat;1995;1995;Short*Thriller;;;;Russian;;Russia;;
3971405;Ya k vam lechu vospominanem;1977;1977;Animation*Short;;;;Russian;;Soviet Union;7.1;
3971406;Ya khochu pet;1979;1979;Musical;;;;Russian;;Soviet Union;1.4;83
3971407;Ya khochu tufli;2014;2014;Drama;;;;Russian;;Russia;;
3971408;Ya khochu, chtoby menya lyubili...;2013;2013;Drama;;;;Russian;;Russia;;
3971409;Ya khotela uvidet angelov;1993;1993;Crime*Romance;;;;Russian;;Russia*USA;6.7;
3971410;Ya Know?;2015;2015;Comedy*Short;;;;English;;USA;;
3971412;Ya kukla;2002;2002;Action;;;;Russian;Yalta, Crimea, Ukraine*Moscow, Russia;Russia;4.1;102
3971413;Ya kupil papu;1963;1963;Comedy*Family;;;;Russian;Moscow, Russia;Soviet Union;7.7;
3971414;Ya la barranca pario;2001;2001;Action;;;;Spanish;Mexico;Mexico;;90
3971415;Ya la hicimos;1994;1994;Comedy*Drama;;;;Spanish;Tepito, Mexico City, Distrito Federal, Mexico;Mexico;6.3;
3971417;Ya Laopo;1949;1949;Comedy;;;;Cantonese;;Hong Kong;;
3971418;Ya las palabras son hechos;1976;1976;Documentary*Short;;;;Spanish;Mexico;Mexico;;10
3971419;Ya lerm chan;2003;2003;Documentary*Short;;;;Thai;;Thailand;;
3971421;Ya listos al attacke;2008;2008;Short;;;;Spanish;;Chile;;11
3971422;Ya Llega Diciembre;2013;2013;Drama*Romance*Short;;;24;Spanish;Zona Colonial, Santo Domingo, Dominican Republic*El Higero, Santo Domingo;Dominican Republic;7.0;
3971423;Ya lyublyu;1936;1936;Drama;;;;Russian;;Soviet Union;7.8;74
3971424;Ya lyublyu;1994;1994;Drama;;;;Russian;;Russia;;
3971425;Ya lyublyu tebya;2004;2004;Comedy*Romance;;57438;;Russian*English*Kalmyk-Oirat;Moscow Zoo, Moscow, Russia*Moscow, Russia;Russia;6.5;86
3971426;Ya man aach;2012;2012;Documentary*Drama;;;;Arabic;;Tunisia;7.4;
3971427;Ya me voy;2016;2016;Documentary;;;;English*Spanish;New York City, New York, USA;USA*Mexico;;
3971428;Ya mei gui;2009;2009;Comedy*Drama*Romance;1367054;;51;Mandarin;Beijing, China*Shanghai, China;China;7.3;100
3971429;Ya mo;1975;1975;Drama*Horror;;;;Mandarin;;Taiwan*Hong Kong;;
3971430;Ya nabil;1993;1993;Short;;;;;;France*Tunisia;;
3971431;Ya Nasip Ya Kismet;2016;2016;Comedy;;;;Turkish;;Turkey;6.3;
3971432;Ya nauchu vas mechtat...;1984;1984;Documentary;;;;Russian;;Soviet Union;8.2;
3971433;Ya ne vernus;2014;2014;Drama;1500000;;;Russian;St. Petersburg, Russia*Minsk, Belarus*Almaty, Kazakhstan;Kazakhstan*Russia*Estonia*Finland*Belarus;7.1;
3971434;Ya ni Pedro Pablo;2003;2003;Drama*Short;;;;Spanish;Mexico;Mexico;;
3971435;Ya nikogda tebya ne ostavlyu;2015;2015;Drama*Thriller;;;;Russian;;Russia;;
3971437;Ya no basta con rezar;1973;1973;Drama;;;;Spanish;Valparaso, Regin de Valparaso, Chile;Chile;8.3;
3971438;Ya no es antes;2016;2016;Drama;472233;;;Spanish;Cuba;Cuba*Canada;;95
3971439;Ya No Es Como Antes;2013;2013;Comedy*Short;;;;Spanish;Bar Albaycn, Cornell de Llobregat, Barcelona, Spain;Spain;;
3971440;Ya no estamos juntos;2004;2004;Short;;;;Spanish;Mexico;Mexico;;
3971442;Ya no hay hombres;1991;1991;Comedy;;;;Spanish;Buenos Aires, Federal District, Argentina;Argentina;7.1;92
3971443;Ya no hay nada;2012;2012;Short;;;;Spanish;Santiago, Chile;Chile*Mexico;;
3971445;Ya no me abrazas nunca;1985;1985;Short;;;;Spanish;;Spain;;8
3971446;Ya no me acuerdo;1996;1996;Drama*Short;;;;Spanish;;Spain;;12
3971447;Ya no se sabe;2011;2011;Short*Thriller;1838;;;Spanish;;Mexico;;
3971449;Ya no va ms;1988;1988;Comedy;;;;Spanish;Costa Clida, Murcia, Spain*La Manga del Mar Menor, Murcia, Spain*Murcia, Spain;Spain;4.1;
3971451;Ya nu qing xin;1965;1965;Drama*Romance;;;;Mandarin;;Taiwan;7.0;
3971452;Ya nunca ms;1984;1984;Drama;;;;Spanish;Mexico;Mexico;5.3;
3971453;Ya obeshchala, ya uydu...;1992;1992;Drama;;;;Russian;;Russia*Israel;4.3;
3971454;Ya obyavlyayu vam voynu;1990;1990;Crime*Drama;;;;Russian;;Soviet Union;7.2;88
3971455;Ya ostayus;2007;2007;Comedy*Drama*Fantasy*Mystery*Sci-Fi;944465;382305;;Russian;;Russia;7.5;113
3971457;Ya Pas Todo;2008;2008;Drama*Short;;;;Spanish;;Uruguay;9.7;
3971458;Ya pervyy tebya uvidel;1998;1998;Family;;;;Russian;;Russia;;
3971459;Ya podaryu tebe lyubov';2014;2014;Romance;;;;;;Russia;;
3971460;Ya pokazhu tebe Moskvu;2009;2009;Crime;;;;Russian;;Russia;5.7;
3971461;Ya pomnyu;2006;2006;Drama;;;;Russian;;Belarus;;
3971462;Ya pronto har fro;1999;1999;Romance*Short;;;;Spanish;;Spain;;
3971463;Ya que tu no estas;2004;2004;Music*Short;66113;;;Spanish;Backlot, Universal Studios Florida, Universal Orlando Resort - 1000 Universal Studios Plaza, Orlando, Florida, USA;USA;;4
3971464;Ya Rab;2014;2014;Drama;;;;Hindi;;India;6.4;
3971465;Ya Rab Walad;1984;1984;Comedy*Drama*Romance;;;;Arabic;;Egypt;6.8;
3971466;Ya Rayah;2000;2000;Music*Short;;;;;;France*Luxembourg;;
