ID;Title;Year;EndYear;Genre;Budget;Gross;FilmingDays;Language;Locations;Countries;Rating;Duration
3020621;E io ti seguo;2003;2003;Drama;;;;Italian;;Italy;7.6;80
3020623;E Jardinero;2013;2013;Drama*Short;;;;Papiamento;;Aruba*Netherlands Antilles*USA;;
3020626;E Jibon Tomar Amar;1997;1997;Drama*Romance;;;;Bengali;Dhaka, Bangladesh;Bangladesh;7.4;151
3020627;E K Thombe;2013;2013;Crime*Drama*Short;;;;Spanish;Catalunya, Spain;Spain;;4
3020628;E kafshoja terrin;1977;1977;Drama;;;;Albanian;;Yugoslavia;;
3020629;E ke;1972;1972;Action*Drama;;;;Mandarin;;Hong Kong;6.6;
3020631;E Kumupa'a: Restoring a Firm Foundation;2016;2016;Documentary;;;;English;;USA;;
3020632;E Kuqja;2009;2009;Drama*Short;26500;;;Albanian;Kosovo;Kosovo;;
3020633;E l vendaval;2016;2016;Short;;;;Spanish;;Argentina;;
3020634;E l'amore?;2005;2005;Documentary;200000;;;Italian;Milan, Lombardia, Italy;Italy;;52
3020635;E la chiamano estate;2010;2010;Comedy;;;;Italian;;;;
3020636;E la chiamano estate;2012;2012;Drama;1093000;57840;;Italian;;Italy;4.6;
3020638;E la nave va;1983;1983;Drama*History*Music;;;122;Italian*German*Serbian*Russian;Cinecitt Studios, Cinecitt, Rome, Lazio, Italy	*Rome, Lazio, Italy;Italy*France;7.7;128
3020639;E lang gu;1970;1970;Action*Adventure;;;;Mandarin;;Hong Kong;6.5;
3020640;E leyenda di Buchi Fil;2008;2008;Drama*Short;9000;;;Papiamento*Dutch;;Netherlands Antilles*Netherlands;7.3;20
3020643;E lucevan le stelle;1910;1910;Musical*Short;;;;Portuguese;;Brazil;;
3020644;E Mana Khoje Mana Tiye;2011;2011;Drama*Musical*Romance;;;;Oriya;;India;;
3020645;E Mana Manena;2007;2007;Drama;161281;;;Oriya;;India;7.4;
3020646;E Mei ba dao;1969;1969;Adventure;;;;Cantonese;;Hong Kong;;
3020647;E Mille;2008;2008;Sci-Fi*Short;;;;French;;France;;
3020648;E monogatari;1917;1917;Short;;;;Japanese;;Japan;;
3020649;E muet;2013;2013;Documentary*Romance;;;;Arabic*French*English;;Lebanon*France;;
3020650;E Muet;2014;2014;Comedy*Short;5667;;;Arabic;;Lebanon;;
3020652;E nan;1986;1986;Action*Drama*Romance;;;;Cantonese;;Hong Kong;6.2;
3020653;E nesr?;2010;2010;Documentary*History;;;;;;Italy;;
3020654;E Ningum Ficou em P;1974;1974;Comedy;;;;Portuguese;;Brazil;;80
3020655;E no meio passa um trem;1998;1998;Drama*Short;;;;Portuguese;;Brazil;6.0;
3020656;E no naka no shjo;1960;1960;Short;;;;Japanese;;Japan;;
3020657;E noi altri apprendisti;1976;1976;Short;;;;;;Switzerland;;43
3020658;E noi non faremo Karakiri;1981;1981;Romance;;23705;;Italian;Roma, Lazio, Italy;Italy;;
3020659;E non ci indurre in tentazione;2013;2013;Drama*Short;;;;Italian;Rome, Lazio, Italy*Arischia, Abruzzo, Italy;Italy;;
3020660;E non se ne vogliono andare!;1988;1988;Comedy;;;;Italian;;Italy;7.1;
3020661;E nu lie zhuan;1998;1998;Drama;;;;Mandarin;;Taiwan;7.8;
3020662;E nua ca simu a forza du mundu;1971;1971;Documentary;;;;Italian;;Italy;;
3020663;E No se Pode Extermin-lo?;1979;1979;Drama;;;;Portuguese;Lisbon, Portugal;Portugal;;
3020664;E o Amor foi Se Tornando cada dia mais distante;2014;2014;Documentary;;;;Portuguese;;Brazil;;
3020665;E o Bicho No Deu;1958;1958;Comedy;;;;Portuguese;;Brazil;5.8;
3020666;E o Circo Chegou;1940;1940;Comedy;;;;Portuguese;;Brazil;;
3020667;E O Craque Marcou;1997;1997;Fantasy*Horror*Short;23612;;;Portuguese;;Brazil;;
3020668;E O Diabo Criou a Mulher;2017;2017;Romance;;;;Portuguese;Lisbon, Portugal;Portugal;;
3020669;E O Espetculo Continua;1958;1958;Comedy;;;;Portuguese;;Brazil;;
3020670;E o Fim do Caminho;2015;2015;Comedy;;;;Portuguese;Copacabana, Rio de Janeiro, Rio de Janeiro, Brazil;Brazil;;6
3020671;E o kaku kodomotachi: jidga o rikai suru tame ni;1960;1960;Documentary*Short;;;;Japanese;;Japan;;
3020673;E o Mundo se Diverte;1948;1948;Comedy*Musical;;;;Portuguese;;Brazil;5.7;
3020674;E o mundo todo ficou roxo;2012;2012;Drama*Fantasy*Romance*Short;;;;Portuguese;;Brazil;;
3020675;E o Super-Homem No Apareceu;2001;2001;Drama*Short;;;;Portuguese;;Portugal;;
3020676;E o Tejo  Sempre Novo;2003;2003;Talk-Show;;;;Portuguese;;Portugal;;
3020677;E o Tempo Passa;2011;2011;Drama*Romance;;;;Portuguese*French;;Portugal;5.3;91
3020679;E Ora al Cinico Languido;2005;2005;Adventure*Animation*Drama*Short;;;;English;;USA;;
3020680;E per tetto un cielo di stelle;1968;1968;Comedy*Western;;;;Italian;;Italy;6.0;
3020681;E Perfekte Tag;2015;2015;Drama*Short;;;;Swiss German;Gare de Lausanne, Lausanne, Switzerland*Ouchy, Lausanne, Switzerland;Switzerland;5.1;
3020682;E Pluribus Unum;2001;2001;Documentary*Short;;;;Haitian;Port-au-Prince, Haiti;France*Haiti;;
3020683;E Pluribus Unum;2015;2015;Drama*Family*Short*War;;;;English;Paseo De La Plaza, Los Angeles, California, USA;USA;;
3020684;E poi c' Napoli;2014;2014;Biography*Documentary*History;;;;Italian;;Italy;;
3020685;E poi lo chiamarono il magnifico;1972;1972;Action*Comedy*Western;;1576574;;Italian;Plitvice, Yugoslavia;Italy*France;6.7;125
3020686;E poi venne il silenzio;2010;2010;Documentary;;;;Italian;Sant'Anna, Stazzema, Lucca, Tuscany, Italy;Italy;;60
3020687;E poi...;1995;1995;Drama*Short;;;;Italian;;Italy;;
3020688;E pour eux;1999;1999;Documentary*Short;;;;French;;France;;
3020689;E pur si muove;2003;2003;Drama*Short;;;;Spanish;Mexico;Mexico;6.8;4
3020691;E refuego;1982;1982;Short;;;;Spanish;Mexico;Mexico;;
3020692;E ren xing;1949;1949;Drama;;;;Mandarin;;China;;
3020693;E Resta Dvida?;2012;2012;Drama*Romance*Short;;;;Portuguese;Porto Alegre, Rio Grande do Sul, Brazil;Brazil;;
3020694;E ridendo l'uccise;2005;2005;Drama;;;;Italian;Belgrade, Serbia;Italy;7.3;
3020695;E s 3;1995;1995;Short;;;;Spanish;;Chile;;20
3020696;E Safety Animation;2014;2014;Animation*Short;;;;English;;UK;;
3020698;E se eu fosse l abaixo rir um bocado?;2004;2004;Short;;;;Portuguese;;Portugal;;
3020699;E se per caso - videoclip;2014;2014;Music*Short;;;;Italian;;Italy;;
3020700;E se per caso una mattina...;1972;1972;Drama;;;;Italian;;Italy;;
3020702;E se telefonando...;1999;1999;Comedy*Short;27372;;2;Italian;Rome, Lazio, Italy;Italy;;17
3020704;E som somwang;2007;2007;Comedy*Romance;;;;Thai;;Thailand;5.8;
3020705;E Som Somwang: Cha Cha Cha;2009;2009;Comedy;;;;Thai;;Thailand;;
3020706;E tan qun ying hui;1976;1976;Action*Adventure*Crime*Drama;944465;67378;;Mandarin*English;Hong Kong, China;UK*Hong Kong;6.7;
3020707;E tanta paura;1976;1976;Mystery*Thriller;;;;Italian;;Italy;6.3;
3020708;E tornato Carnevale;1937;1937;Comedy;;;;Italian;;Italy;;87
3020709;E tu;1975;1975;Action*Adventure;;;;Mandarin;;Taiwan;6.6;
3020710;E tu sogni di loro;2015;2015;Mystery*Short;;;;;;Italy;;
3020712;E tr jeta pr nj dit;1980;1980;Drama;;;;Albanian;;Yugoslavia;;
3020713;E una domenica sera di novembre;1981;1981;Documentary;;;;Italian;;Italy;;
3020714;E Vaine Toa;2013;2013;Documentary*News*Short;;;;English;;Cook Islands*New Zealand;;
3020715;E venne il giorno dei limoni neri;1970;1970;Crime;;64462;;Italian;;Italy;5.9;99
3020716;E venne l'uomo: Un dialogo con Ermanno Olmi;2016;2016;Documentary;3000;;;Italian;Asiago, Vicenza, Veneto, Italy;Italy;;47
3020717;E venne un uomo;1965;1965;Biography;;;;Italian*English;;UK*Italy;7.1;90
3020718;E vennero da lontano;2014;2014;Documentary*Drama*History*War;;;;Italian;;Italy;;
3020719;E vrteta mbi fen;1974;1974;Documentary;;;;Albanian;;Albania;;
3020720;E ye;1973;1973;Drama;;;;Mandarin;;Taiwan;;
3020721;E ye;1980;1980;Action*Comedy;;;;Cantonese*Mandarin;;Hong Kong;5.0;
3020722;E yu he;1965;1965;Drama;;;;Mandarin;Bangkok, Thailand;Hong Kong*Thailand;;103
3020723;E yu tou hei sha xing;1978;1978;Action*Crime*Drama;;;;English*Mandarin;Sai Kung, Hong Kong, China	*Kai Tak Airport, Hong Kong, China;Hong Kong;5.5;90
3020724;E yue;2005;2005;Thriller;;;;Mandarin;Taiwan;Taiwan;7.4;
3020725;E zhan;2014;2014;Action*Crime;9444654;;;Mandarin*Cantonese;;China*Hong Kong;6.9;
3020726;E  Por Ti;2003;2003;Family*Music;;;;Portuguese;;Portugal;;
3020727;E! 101 Most Awesome Moments in Entertainment;2004;2004;Comedy*Documentary;;;;English;;USA;6.3;
3020728;E! 101 Most Starlicious Makeovers;2004;2004;Documentary;;;;English;;USA;6.4;60
3020729;E! 50 Super Epic TV Moments;2011;2011;Comedy;;;;English;;USA;7.6;
3020730;E! Beyond the Red Carpet;2016;2016;Talk-Show;;;;English;Johannesburg, Gauteng, South Africa;Japan*South Africa;;
3020731;E! Buzz with Carla B;2011;2011;Short*Talk-Show;8500;;;English;;USA;7.8;
3020732;E! Celebrity Homes 2000;2000;2000;Family*Reality-TV;;;;English;;USA;;
3020733;E! Ciroc the New Year;2010;2010;Talk-Show;;;;English;2377 Collins Avenue, Miami, Florida, USA;USA;;
3020734;E! Entertainment 46th Golden Globe Awards Show;1989;1989;Family;236116;;;English;;USA;;
3020735;E! Entertainment Live Watch Gift Giveaway;2009;2009;News;;;;English;Hollywood Blvd., Hollywood, California, USA;USA;;
3020736;E! Entertainment Special 'Biggest Reality Scandals;2013;2013;Reality-TV;18889;;;English;;USA;;
3020737;E! Entertainment Special: Britney Spears;2004;2004;Documentary;;;;English;;USA;5.6;
3020738;E! Entertainment Special: Brooke Burke-Charvet;2013;2013;Biography;;;;English;;USA;;
3020739;E! Entertainment Special: Christina Aguilera;2003;2003;Biography;;;;English;;USA;8.5;120
3020740;E! Entertainment Special: Hollywood Wives' Tales;2004;2004;Documentary;;;;English;;USA;;
3020741;E! Entertainment Special: Jennifer Aniston;2008;2008;Biography;;;;English;;USA;7.8;
3020742;E! Entertainment Special: Justin Bieber - My World;2010;2010;Documentary;;;;English;;USA;1.9;
3020743;E! Entertainment Special: Kate and Will: Happily Ever After;2012;2012;Biography;;;;English;;USA;;
3020744;E! Entertainment Special: LeAnn Rimes;2012;2012;Biography;;;;English;;USA;;
3020745;E! Entertainment Special: NeNe Leakes;2013;2013;Biography;;;;English;;USA;;
3020746;E! Entertainment Special: Rich Kids Who Kill;2010;2010;Documentary;;;;English;;USA;;
3020747;E! Entertainment Special: Sacha Baron Cohen - The Real Borat;2007;2007;Biography;;;;English;;USA;;
3020748;E! Entertainment Special: Taylor Swift;2010;2010;Documentary;;;;English;;USA;;
3020749;E! Entertainment Special: Tom Cruise;2004;2004;Documentary;;;;English;;USA;4.8;
3020750;E! Entertainment Special: Tori Spelling;2013;2013;Biography;;;;English;;USA;;42
3020753;E! Entertainment: Man Men Makeover Special;2010;2010;News;;;;English;;USA;;
3020754;E! Historias verdaderas: El peso de una corona;2002;2002;Documentary;;;;Spanish;Caracas, Venezuela;Venezuela;;60
3020755;E! Investigates Bullying: Celebs Speak Out;2012;2012;Biography;;;;English;;USA;;
3020756;E! Investigates: Addicted to Pills;2010;2010;Documentary;;;;English;;USA;;
3020757;E! Investigates: Bullying;2010;2010;Biography;;;;English;;USA;;60
3020758;E! Investigates: Crime on Campus;2010;2010;Documentary;;;;English;;USA;;
3020759;E! Investigates: Fatal Teen Triangle;2011;2011;Crime;;;;English;;USA;;
3020760;E! Investigates: Husbands Who Kill;2009;2009;Documentary;;;;English;;USA;;
3020761;E! Investigates: Kidnapping of Jaycee Dugard;2010;2010;Documentary;;;;;;USA;7.5;
3020762;E! Investigates: Last Days of Michael Jackson;2009;2009;Documentary;;;;English;;USA;;
3020763;E! Investigates: Stalkers;2009;2009;Documentary;;;;English;;USA;;
3020764;E! Investigates: Stories of Survival;2012;2012;Documentary;;;;English;;USA;;
3020766;E! Investigates: The Family Who Vanished;2011;2011;Documentary;;;;English;;USA;;
3020767;E! News Asia Special - Erin Goes to Hollywood;2015;2015;Biography;;;;English;;Singapore;;
3020768;E! News Asia Specials;2013;2013;Biography;141670;;;English;Singapore	*Bangkok, Thailand	*Kuala Lumpur, Malaysia	*Seoul, South Korea	*Manila, Metro Manila, Philippines;Singapore;;
3020769;E! News Special: Anna Nicole - The Tragedy Continues;2009;2009;News;;;;English;;USA;;30
3020770;E! News Special: Britney - Under Siege;2008;2008;Documentary;;;;English;;USA;;30
3020771;E! News Special: Charlie Sheen - The Party Never Stops;2011;2011;News;;;;English;;USA;;30
3020772;E! News Special: Closet Envy;2014;2014;News;;;;English;Wilshire Studios - 5750 Wilshire Blvd., Los Angeles, California, USA;USA;;
3020773;E! News Special: Heath Ledger - A Tragic End;2008;2008;Documentary;;;;English;;USA;8.6;30
3020774;E! News Special: Kate & William, A Royal Romance;2010;2010;News;;;;English;;USA;;30
3020775;E! News Special: Rob & Kristen - Immortal Love;2012;2012;News;;;;English;;USA;;
3020776;E! News Special: Sandra Bullock - Heartbreak to Happiness;2010;2010;News;;;;English;;USA;;
3020777;E! News Special: The Death of Michael Jackson;2009;2009;Biography*Documentary;;;;English;;USA;;
3020779;E! News Special: Whitney Houston: Last Days of a Legend;2012;2012;News;;;;English;;USA;;
3020780;E! News: Richie Sambora & Nikki Lund - Part 1;2011;2011;Short*Talk-Show;33056;;;English;Los Angeles, California, USA;USA;;
3020781;E! News: Richie Sambora & Nikki Lund - Part 2;2011;2011;Documentary*Short;30223;;;English;Los Angeles, California, USA;USA;;
3020784;E! Pop Innovators: will.i.am;2013;2013;Biography;;;;English;;USA;;
3020785;E! Presents: Giuliana & Bill;2012;2012;News;14043;;;English;Chicago, Illinois, USA;Canada;;30
3020786;E! Presents: Secrets of the Stars Revealed;2008;2008;News;14043;;;English;Toronto, Ontario, Canada;Canada;;
3020787;E! Special Celebrity Oops: They Did It Again;2012;2012;Talk-Show;;;;English;;USA;;
3020788;E! Special Infiniti Arte Careyes;2013;2013;Documentary;9438;;;Spanish;Costa Careyes, Jalisco, Mexico;Mexico;;
3020789;E! Special: Aaron Aziz;2013;2013;Biography;;;;English;;Malaysia;;
3020792;E! Special: Famous Last Names;2004;2004;Documentary;;;;English;Los Angeles, California, USA*New York City, New York, USA;USA;8.1;60
3020793;E! Special: Gwyneth Paltrow;2010;2010;Biography;94447;;;English;;USA;;
3020794;E! Special: Hot Holiday Movie Guide;2009;2009;News;;;;English;;USA;;
3020795;E! Special: Katy Perry;2010;2010;Biography;;;;English;;USA;7.7;
3020796;E! Special: Kelly Osbourne;2011;2011;Documentary;;;;English;;USA;;
3020797;E! Special: Kevin & Dani Jonas;2012;2012;Documentary;;;;English;;USA;;
3020798;E! Special: Oz - The Great and Powerful;2013;2013;Family;;;;English;;USA;7.8;
3020799;E! Special: Scouted to Stardom;2012;2012;Reality-TV;;;;English;;USA;;
3020800;E! Special: Selena Gomez;2011;2011;Biography;;;;English;;USA;;
3020801;E! Special: The Real 50 Shades of Grey;2013;2013;Documentary;;;;English;Los Angeles, California, USA;USA;5.6;
3020803;E! True Hollywood Story Investigates: Real Life CSI;2005;2005;Documentary;141670;;;English;;USA;;
3020804;E! True Hollywood Story: Disney's Snow White;2016;2016;Comedy*Short;189;;;English;;USA;;
3020805;E! Wildest Cop Show Moments;2007;2007;Reality-TV;;;;English;;USA;;
3020806;E! Wildest Cop Show Moments 2;2007;2007;Reality-TV;94447;;;English;Los Angeles, California, USA;USA;;30
3020808;E!'s Live 2006 Academy Awards Post Show;2006;2006;Talk-Show;;;;English;;USA;3.0;120
3020809;E&N with Ed Neusbit: The Awards Special;2016;2016;Comedy;;;;English;Los Angeles, California, USA;USA;;
3020810;E' ancora via col vento;2015;2015;Comedy*Short;;;;Italian;Roma, Lazio, Italy;Italy;9.4;
3020811;E' l'amore vero male;2009;2009;Animation*Comedy*Drama*Romance*Short;;;;Italian;;Italy;;
3020812;E' quasi mezzanotte;2013;2013;Short;;;;Italian;Italy;Italy;;
3020814;E' tanto che aspetti;2003;2003;Comedy;250000;;;Italian;Italy;Italy;;
3020819;E'gad, Zombies!;2010;2010;Comedy*Short;1758;;;English;Oxford, Oxfordshire, England, UK;UK;7.3;
3020820;e'Tzaintes;2003;2003;Fantasy;189;;;English;Singapore;Singapore;;
3020822;E*vis Meets the Beat*es;2000;2000;Comedy*Short;;;;English;;USA;;
3020826;E, ospou na pantrefteis, tha gianei;2001;2001;Short;;;;Greek;;Greece;;
3020827;e-103;2013;2013;Adventure*Drama*Horror*Romance*Sci-Fi*Short;472;;;English;Navarro Studios, San Gabriel, California, USA	*Pasadena City College - 1570 E Colorado Blvd, Pasadena, California, USA	*Echo Mountain, Altadena, California, USA;USA;;
3020828;E-11;2015;2015;Drama*Short;;;;Italian;;Italy;;
3020829;E-30: Exprimental 30 mtres;1969;1969;Short;;;;French;Bordeaux, Gironde, France;France;;
3020830;E-40: Red Cup;2014;2014;Music*Short;;;;English;;USA;;
3020831;E-@thletes;2008;2008;Documentary;66113;;;English;France*Singapore*Sweden*USA;USA;7.9;70
3020832;E-A-G-L-E-S: The Movie;2005;2005;Sport;;;;English;;USA;8.7;
3020833;E-bola;2015;2015;Drama;15000000;;;English;London, England, UK*Los Angeles, California, USA*Rome, Lazio, Italy;Italy*Germany*USA*UK;;
3020834;E-buddies;2016;2016;Short;;;;;;;;
3020835;E-Carmony: A Tale of Heart-Brake;2014;2014;Short;;;;;;USA;;
3020836;E-Cigs;2015;2015;Short;;;;English;;USA;;
3020837;E-clip-se;1999;1999;Documentary*Short;;;;;;France;6.4;
3020838;E-cup high school: Seifuku kara kobore ochite;1996;1996;Adult;;;;Japanese;;Japan;;
3020839;E-cup honban II: hojuku;1989;1989;Drama;;;;Japanese;;Japan;;
3020840;E-Day;2011;2011;Drama*Short;;;;English;;USA;;
3020841;E-Dreams;2001;2001;Documentary;;;;English;New York City, New York, USA*San Francisco, California, USA*Seattle, Washington, USA*Seoul, South Korea;USA;6.8;
3020842;E-Flow;2013;2013;Documentary*Short*Sport;;;;English;;UK;;
3020843;E-Girl;2013;2013;Comedy;;;;English;;;;
3020845;E-Head;2010;2010;Sci-Fi*Short;300;;;English;Pori, Finland;Finland;;
3020846;E-jang-gwa-goon-soo;2007;2007;Comedy;;;;Korean;;South Korea;6.0;
3020848;E-lectricity;2001;2001;Sci-Fi*Short;;;;English;;USA;;
3020849;E-Lena;2011;2011;Sci-Fi*Short;1000;;;Italian;Padova, Veneto, Italy;Italy;;
3020850;e-Life;2016;2016;Drama*Family*Fantasy*Sci-Fi*Short;;;;Spanish;;Spain;;
3020852;e-LOVE;2010;2010;Comedy*Romance*Short;;;;Portuguese;;Brazil;;
3020854;E-Love Wanted;2003;2003;Adult;;;;English;;USA;;111
3020855;e-luv;2013;2013;Comedy;586146;;;English;Wellesley Hotel, Maginnity Street, Wellington Central Business District, Wellington, New Zealand;UK;5.4;
3020856;E-m@il an Gott;1999;1999;Comedy;;;;German;;Germany;5.1;
3020857;e-Magic;2002;2002;Short;;;;Greek*English;;Greece;;
3020858;E-mail Express;2003;2003;Comedy*Short;;;;German;;Germany;6.0;
3020859;E-Males;2008;2008;Short;;;;English;Toronto, Ontario, Canada;Canada;;3
3020860;E-Match;2013;2013;Drama*Mystery*Short*Thriller;9445;;;English;Los Angeles, California, USA;USA;;
3020862;E-Motion;2014;2014;Documentary*News;;;;English;;Australia*UK*USA;8.4;
3020863;E-motions;2014;2014;Short;;;;French;;France;;
3020864;E-MUTE: Clock Moves Forward;2012;2012;Music*Short;2345;;;English;Ealing, London, England, UK;UK;;
3020866;E-ny no rakuin;1992;1992;Adult;;;;Japanese;;Japan;;
3020867;E-Pigs;2009;2009;Animation*Short;;;;Slovenian;Viba Film Studios, Ljubljana, Slovenia;Slovenia;6.3;15
3020868;E-Preeti;2016;2016;Comedy*Musical*Romance;;;;Kannada;Arlington, Virginia, USA*Bangalore, Karnataka, India*Rockville, Maryland, USA*Washington, District of Columbia, USA;India;;
3020869;E-Roc: One Day;2012;2012;Musical*Short;1417;;;English;;USA;;
3020870;E-Snuff;2003;2003;Comedy*Crime*Horror*Short;;;;Serbo-Croatian;Belgrade, Serbia;Federal Republic of Yugoslavia;4.8;30
3020871;e-Social;2015;2015;Drama*Sci-Fi*Short;;;;Greek;;Greece;6.6;
3020872;E-Team;2014;2014;Documentary;;;;English*German*Arabic*Russian*French;Syria*Paris, France*Berlin, Germany*Libya*Turkey;USA;7.3;88
3020873;E-thil: The Feeling Within;2015;2015;Drama*Short*Sport;;;;;;India;;
3020874;E-Ticket: The Real Frozen Tundra;2006;2006;Short*Sport;;;;English;;USA;;
3020875;E-Tim tai nae;2008;2008;Comedy*Drama*Romance;451383;;;Thai;Pattaya, Thailand;Thailand;6.5;112
3020876;E-Train;2010;2010;Action*Crime;6139025;;;English;;;;120
